NAME,DESCRIPTION,CHECK DATE,AMOUNT
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$21.29
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,($19.20)
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,($371.28)
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,($9.69)
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,($15.12)
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$37.61
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$32.83
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$396.09
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$31.06
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$9.99
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$31.51
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$396.09
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$146.47
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$67.82
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$38.77
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$8.66
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$145.72
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$99.96
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$17.58
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$24.75
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$17.99
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$616.36
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,($193.40)
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$11.02
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$16.99
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$38.28
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$9.99
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$25.64
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$301.93
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$38.19
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$30.01
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$65.49
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$71.14
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$85.99
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,"$1,227.17"
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$375.00
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$771.02
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$493.96
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$53.93
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$103.19
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$380.74
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$145.91
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$184.47
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$31.09
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$651.48
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$32.91
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$16.98
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,($74.56)
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$40.51
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$85.50
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$82.09
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$64.26
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$100.44
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$172.75
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$96.35
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$43.78
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$65.44
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$122.68
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$9.30
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$55.21
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$79.42
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$67.99
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$204.04
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$4.42
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$193.06
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$477.26
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$23.31
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$18.90
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$37.16
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$70.95
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$44.63
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$52.96
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$19.62
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$74.22
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$246.78
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$53.27
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$164.82
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$22.00
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$17.40
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$42.44
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$76.23
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$197.94
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$27.72
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$135.07
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$27.04
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$68.76
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$19.33
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$25.55
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$293.32
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$953.78
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$19.45
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$26.32
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$31.42
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$992.37
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$11.44
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$243.66
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$111.40
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$32.45
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$52.53
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$143.72
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$27.04
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$13.30
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$783.71
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$62.69
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$6.62
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$143.05
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$42.44
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$314.63
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$103.75
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$29.54
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$43.07
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$10.98
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$23.52
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$551.05
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$63.52
STAPLES ADVANTAGE,Classroom Supplies,07/23/2019,$500.43
STAPLES ADVANTAGE,Office Supplies,07/23/2019,$119.90
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,($83.80)
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$69.20
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,"$1,034.85"
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$109.75
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$119.92
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$410.26
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,"$1,077.78"
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,"$1,113.51"
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$56.14
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$214.17
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$96.66
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,($32.97)
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$39.96
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$947.77
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$469.00
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$7.54
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$25.46
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$46.29
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$57.23
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$5.95
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$751.92
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$222.00
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$37.32
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,"$1,124.49"
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$19.30
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$200.21
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$68.97
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$36.54
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$28.20
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$216.69
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$79.98
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$86.38
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$14.40
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$101.82
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$14.40
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$278.89
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$71.55
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$14.12
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$38.15
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$2.30
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$49.62
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$122.38
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$27.99
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$11.99
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$48.93
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$208.55
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,($4.05)
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,($4.05)
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$99.70
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,($209.99)
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$8.10
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$27.85
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$10.88
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$25.00
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$1.62
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$123.44
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$266.41
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$27.99
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$39.95
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$292.27
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$29.98
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$11.52
STAPLES ADVANTAGE,Stockroom Supplies,07/25/2019,$124.20
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$25.70
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$145.47
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$217.33
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$388.32
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$237.01
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$202.62
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$247.47
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$20.12
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$39.90
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$183.98
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,($3.79)
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$166.10
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$83.43
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$81.18
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$28.98
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$7.99
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$11.98
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$158.34
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$141.34
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$39.99
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$147.59
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$206.55
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$17.14
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$49.98
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$146.22
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$121.52
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$181.68
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,($174.08)
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,($62.99)
STAPLES ADVANTAGE,Departmental Supplies,07/30/2019,$76.44
STATE BAR OF TEXAS,Memberships,07/09/2019,$805.00
STEEL CITY POPS DTX LLC,Refreshments,07/23/2019,"$2,985.00"
STRATEGIC COST CONTROL INC DBA,Consultant,07/25/2019,"$3,629.25"
STUDICA INC,Non-Inv Software,07/16/2019,$300.00
SUBWAY 43097,Refreshments,07/11/2019,$139.98
SUBWAY 43097,Refreshments,07/11/2019,$379.28
SUBWAY 43097,Refreshments,07/11/2019,$449.52
SUBWAY 43097,Refreshments,07/11/2019,$57.94
SUBWAY 43097,Refreshments,07/12/2019,$449.52
SUBWAY 43097,Refreshments,07/12/2019,$53.98
SUBWAY 43097,Refreshments,07/12/2019,$63.87
SUBWAY 43097,Refreshments,07/12/2019,"$1,575.00"
SUBWAY 43097,Official Functions,07/23/2019,$552.00
SUBWAY 43097,Official Functions,07/23/2019,$105.98
SUBWAY 43097,Official Functions,07/23/2019,$24.95
SUBWAY 43097,Official Functions,07/23/2019,$168.88
SUBWAY 43097,Refreshments,07/25/2019,$418.31
SUBWAY 43097,Refreshments,07/25/2019,$361.14
SUBWAY 43097,Refreshments,07/25/2019,$414.36
SUBWAY 43097,Refreshments,07/25/2019,$547.90
SUBWAY 43097,Refreshments,07/25/2019,$599.59
"SUBWAY, CVC",Official Functions,07/11/2019,$472.75
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.50
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.50
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$159.00
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.50
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.50
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.00
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.00
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.50
SUEZ WTS SERVICES USA INC,Classroom Supplies,07/25/2019,$7.50
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/25/2019,"$13,402.40"
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/25/2019,"$31,548.80"
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/03/2019,$627.95
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/03/2019,"$4,098.48"
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/03/2019,$689.96
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/03/2019,"$1,268.30"
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/03/2019,$46.80
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,07/11/2019,$251.98
SUMMUS INDUSTRIES INC,Minor Equipment,07/11/2019,"$4,034.64"
SUMMUS INDUSTRIES INC,Non-Inv Equipment,07/16/2019,$172.49
SUMMUS INDUSTRIES INC,Non-Inv Equipment,07/16/2019,$172.49
SUPPLYWORKS,Custodial Supplies,07/12/2019,$785.92
SUPPLYWORKS,Departmental Supplies,07/18/2019,"$3,211.20"
SUPPLYWORKS,Departmental Supplies,07/18/2019,$749.28
SUPPLYWORKS,Departmental Supplies,07/18/2019,"$2,193.68"
SUPPLYWORKS,Departmental Supplies,07/18/2019,"($2,193.68)"
SUPPLYWORKS,Custodial Supplies,07/23/2019,$113.04
SUPPLYWORKS,Custodial Supplies,07/23/2019,$131.88
SUPPLYWORKS,Custodial Supplies,07/23/2019,$376.80
SUPPLYWORKS,Custodial Supplies,07/23/2019,$37.68
SURBURBAN PARENT MAGAZINES,Advertising,07/03/2019,$395.00
"SURESCORE, INC",Tests & Testing Services,07/30/2019,"$38,220.00"
SURSCAN INC,Other Contracted Svces/Labor,07/03/2019,"$1,720.00"
SURSCAN INC,Other Contracted Svces/Labor,07/16/2019,"$1,120.00"
SURVEYMONKEY INC,Other Contracted Svces/Labor,07/18/2019,$264.00
SUSAN E. ISHII,Consultant,07/16/2019,"$1,400.00"
SWAGIT PRODUCTIONS LLC,Other Contracted Svces/Labor,07/23/2019,"$2,895.00"
SWEETWATER SOUND INC,Classroom Supplies,07/09/2019,$179.00
SWEETWATER SOUND INC,Classroom Supplies,07/16/2019,"$1,170.00"
SWIRLED ICE LLC,Departmental Supplies,07/16/2019,$255.36
SYNETRA INC,Office Supplies,07/03/2019,"$1,332.25"
SYSCO NORTH TEXAS,Classroom Supplies,07/18/2019,$554.83
T-MOBILE USA INC,Other Contracted Svces/Labor,07/18/2019,"$1,100.08"
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Seminar/Registration Fees,07/03/2019,$225.00
TACRAO,Memberships,07/09/2019,$150.00
TACRAO,Seminar/Registration Fees,07/11/2019,$225.00
TACRAO,Seminar/Registration Fees,07/12/2019,$225.00
TACRAO,Prepaid Expenditures,07/16/2019,$150.00
TACRAO,Prepaid Expenditures,07/18/2019,$250.00
TACRAO,Prepaid Expenditures,07/18/2019,$150.00
TACRAO,Seminar/Registration Fees,07/23/2019,$125.00
TACRAO,Prepaid Expenditures,07/30/2019,$150.00
TANDUS CENTIVA INC,Repairs-Buildings,07/11/2019,"$10,026.38"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/03/2019,"$1,180.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/03/2019,"$2,124.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/09/2019,"$1,180.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/16/2019,$944.00
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/18/2019,$944.00
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/23/2019,"$2,419.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/23/2019,"$1,003.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,07/25/2019,$236.00
TARRANT COUNTY COLLEGE DISTRIC,Grants Pass-Thru Funds,07/30/2019,"$130,327.54"
"TASB, INC",Periodicals & Newspapers,07/09/2019,$327.96
"TASB, INC",Periodicals & Newspapers,07/09/2019,$422.76
TASBO,Memberships,07/30/2019,$540.00
TDINDUSTRIES INC,Minor Equipment,07/25/2019,"$142,574.00"
TEACHERS COLLEGE PRESS,"Books, Booklets & Tapes",07/30/2019,$35.22
TEACHERS INSURANCE & ANNUITY A,Payroll Deductions,07/30/2019,"$4,700.00"
TEACHERS INSURANCE & ANNUITY A,Payroll Deductions,07/30/2019,"$20,929.33"
TEACHERS INSURANCE & ANNUITY A,Payroll Deductions,07/30/2019,"$59,347.40"
TEACHING SYSTEMS INC,Non-Inv Software,07/16/2019,"$6,265.00"
TEAM NORTH TEXAS,Other Contracted Svces/Labor,07/25/2019,"$7,482.32"
TECHMEDIA LLC,Seminar/Registration Fees,07/03/2019,$350.00
TECHMEDIA LLC,Seminar/Registration Fees,07/09/2019,$170.00
TECHNICAL LABORATORY SYSTEMS I,Classroom Supplies,07/23/2019,"$2,151.80"
TEKNI-KUT CORPORATION,Office Supplies,07/03/2019,$12.50
TEKNI-KUT CORPORATION,Office Supplies,07/03/2019,$20.50
TEKNI-KUT CORPORATION,Departmental Supplies,07/03/2019,$37.50
TEKNI-KUT CORPORATION,Departmental Supplies,07/18/2019,$201.25
TEKNI-KUT CORPORATION,Departmental Supplies,07/18/2019,$36.50
TEKNI-KUT CORPORATION,Departmental Supplies,07/18/2019,$24.50
TEKNI-KUT CORPORATION,Departmental Supplies,07/25/2019,$20.50
TEKNI-KUT CORPORATION,Office Supplies,07/30/2019,$54.50
TEMAN TRAINING & CONSULTING,Seminar/Registration Fees,07/18/2019,$150.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$223.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$82.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$38.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$338.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$111.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$223.00
TERMINIX COMMERCIAL,Service Contracts,07/12/2019,$97.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,07/18/2019,$111.50
TERMINIX COMMERCIAL,Service Contracts,07/23/2019,$48.00
TERMINIX COMMERCIAL,Service Contracts,07/23/2019,$72.00
TERMINIX COMMERCIAL,Service Contracts,07/23/2019,$48.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,07/23/2019,$169.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,07/23/2019,$169.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,07/23/2019,$169.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,07/23/2019,$169.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,07/23/2019,$169.00
TETER'S FAUCET PARTS CORPORATI,Plumbing Supplies,07/03/2019,($15.56)
TETER'S FAUCET PARTS CORPORATI,Plumbing Supplies,07/03/2019,$406.65
TETER'S FAUCET PARTS CORPORATI,Plumbing Supplies,07/03/2019,$138.58
TETER'S FAUCET PARTS CORPORATI,Plumbing Supplies,07/09/2019,$108.00
TETER'S FAUCET PARTS CORPORATI,Plumbing Supplies,07/09/2019,$30.40
TETER'S FAUCET PARTS CORPORATI,Plumbing Supplies,07/12/2019,$475.87
TEX-AIR FILTER MFG CO,Maintenance Supplies,07/03/2019,$394.80
TEXAS A&M AGRILIFE EXTENSION S,Seminar/Registration Fees,07/03/2019,$170.00
TEXAS DEPARTMENT OF LICENSING,"Copyrights, Royalties & Licens",07/23/2019,$100.00
TEXAS DEPT OF INFORMATION RESO,Other Contracted Svces/Labor,07/23/2019,"$14,786.89"
TEXAS DEPT OF PUBLIC SAFETY,Other Contracted Svces/Labor,07/30/2019,$13.00
TEXAS ELECTRICAL CO,Repairs-Other,07/25/2019,"$5,048.18"
TEXAS GENERAL LAND OFFICE,Utilities-Gas,07/25/2019,"$1,157.29"
TEXAS GENERAL LAND OFFICE,Utilities-Gas,07/25/2019,"$2,135.63"
TEXAS GENERAL LAND OFFICE,Utilities-Gas,07/25/2019,"$1,235.14"
TEXAS GENERAL LAND OFFICE,Utilities-Gas,07/25/2019,$762.69
TEXAS GENERAL LAND OFFICE,Utilities-Gas,07/25/2019,"$1,402.33"
TEXAS HEALTH AND HUMAN SVCS CO,Miscellaneous Fees,07/18/2019,$150.00
TEXAS HEALTH BEN HOGAN SPORTS,Other Contracted Svces/Labor,07/16/2019,"$7,833.33"
TEXAS HIGHER EDUCATION FOUNDAT,Seminar/Registration Fees,07/12/2019,$50.00
TEXAS INTERPRETING SERVICES LL,Other Contracted Svces/Labor,07/11/2019,$472.00
TEXAS INTERPRETING SERVICES LL,Other Contracted Svces/Labor,07/12/2019,"$2,774.00"
TEXAS POLICE CHIEFS ASSN,Other Contracted Svces/Labor,07/03/2019,"$2,000.00"
TEXAS POLICE CHIEFS ASSN,Memberships,07/11/2019,$50.00
TEXAS POLICE CHIEFS ASSN,Memberships,07/11/2019,$450.00
TEXAS PRESS CLIPPING BUREAU,Other Contracted Svces/Labor,07/23/2019,$420.94
TEXAS RANGERS LLC,Advertising,07/11/2019,"$30,000.00"
TEXAS REAL ESTATE COMMISSION,Miscellaneous Fees,07/03/2019,$690.00
TEXAS REAL ESTATE COMMISSION,Miscellaneous Fees,07/03/2019,$690.00
TEXAS REAL ESTATE COMMISSION,Miscellaneous Fees,07/03/2019,$690.00
TEXAS REAL ESTATE COMMISSION,Miscellaneous Fees,07/03/2019,$690.00
TEXAS REAL ESTATE COMMISSION,Miscellaneous Fees,07/03/2019,$750.00
TEXAS REAL ESTATE COMMISSION,Miscellaneous Fees,07/03/2019,$690.00
TEXAS WORKFORCE COMMISSION,Prepaid Expenditures,07/03/2019,$200.00
TEXAS WORKFORCE COMMISSION,Travel-In Area,07/03/2019,$108.00
TEXAS WORKFORCE COMMISSION,Prepaid Expenditures,07/11/2019,$200.00
