NAME,DESCRIPTION,CHECK DATE,AMOUNT
STAPLES ADVANTAGE,Office Supplies,05/16/2019,$397.40
STAPLES ADVANTAGE,Office Supplies,05/16/2019,$13.96
STAPLES ADVANTAGE,Office Supplies,05/16/2019,$233.30
STAPLES ADVANTAGE,Office Supplies,05/16/2019,$4.76
STAPLES ADVANTAGE,Office Supplies,05/16/2019,$68.64
STAPLES ADVANTAGE,Office Supplies,05/21/2019,"$1,386.24"
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$294.42
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$11.98
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$18.15
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$46.78
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$179.45
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$419.84
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$189.99
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$209.95
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$11.99
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$65.00
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$199.20
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$352.31
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$149.75
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$263.51
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$3.55
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$36.42
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$115.61
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$177.75
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$18.83
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$181.88
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$98.67
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$21.69
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$15.98
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$392.55
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$186.50
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$79.44
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$125.33
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$24.00
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$29.02
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$43.53
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$14.51
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$16.67
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$153.66
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$123.18
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$369.62
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$22.72
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$135.05
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$383.58
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$127.76
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$337.98
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$92.96
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$28.78
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$41.99
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$420.55
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$9.59
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$131.08
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$52.06
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$181.98
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$25.20
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$27.13
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$39.25
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$111.57
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$129.14
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$5.80
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$309.55
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$72.59
STAPLES ADVANTAGE,Office Supplies,05/21/2019,"$1,357.29"
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$31.49
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$21.75
STAPLES ADVANTAGE,Office Supplies,05/21/2019,($21.75)
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$45.54
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$54.84
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$118.57
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$59.60
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$632.88
STAPLES ADVANTAGE,Office Supplies,05/21/2019,$784.58
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$67.22
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$9.28
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$170.40
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$45.19
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$235.37
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$48.70
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$174.40
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$99.98
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$121.20
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$10.88
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$368.59
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$123.10
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$26.67
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$124.99
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$143.41
STAPLES ADVANTAGE,Office Supplies,05/23/2019,($9.59)
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$85.74
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$41.18
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$6.98
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$69.60
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$4.42
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$23.22
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$40.95
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$37.06
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$91.15
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$72.44
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$95.97
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$82.37
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$32.25
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$162.00
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$202.02
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$28.20
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$89.94
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$512.74
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$107.76
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$148.91
STAPLES ADVANTAGE,Office Supplies,05/23/2019,($40.20)
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$39.33
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$243.91
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$76.99
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$111.92
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$7.92
STAPLES ADVANTAGE,Office Supplies,05/23/2019,($10.22)
STAPLES ADVANTAGE,Office Supplies,05/23/2019,($8.72)
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$8.72
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$3.76
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$76.53
STAPLES ADVANTAGE,Office Supplies,05/23/2019,($95.97)
STAPLES ADVANTAGE,Office Supplies,05/23/2019,($10.56)
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$10.56
STAPLES ADVANTAGE,Office Supplies,05/23/2019,($469.90)
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$82.04
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$13.72
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$13.72
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$13.72
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$28.26
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$24.99
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$51.90
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$34.95
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$58.96
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$31.85
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$42.52
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$209.16
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$7.02
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$31.35
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$152.49
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$59.90
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$10.72
STAPLES ADVANTAGE,Office Supplies,05/23/2019,$120.23
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$9.16
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$14.42
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$25.23
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$231.32
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$214.91
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$132.33
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$32.58
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$25.59
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$11.28
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$253.28
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$13.72
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$95.46
STAPLES ADVANTAGE,Office Supplies,05/30/2019,"$1,184.03"
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$185.32
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$227.15
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$5.70
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$18.30
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$451.10
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$817.32
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$102.60
STAPLES ADVANTAGE,Office Supplies,05/30/2019,($129.54)
STAPLES ADVANTAGE,Office Supplies,05/30/2019,($16.00)
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$114.79
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$114.79
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$19.10
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$17.42
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$68.70
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$602.50
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$73.49
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$55.19
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$185.66
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$303.86
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$25.74
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$19.88
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$105.32
STAPLES ADVANTAGE,Office Supplies,05/30/2019,($105.32)
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$296.80
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$1.23
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$114.12
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$407.58
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$98.87
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$195.91
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$114.79
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$70.37
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$12.74
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$48.09
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$41.37
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$38.96
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$26.64
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$62.17
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$305.13
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$29.56
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$844.42
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$193.40
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$24.66
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$203.50
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$30.65
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$46.30
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$173.96
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$111.46
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$845.04
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$6.70
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$531.64
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$74.05
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$27.84
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$58.17
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$8.10
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$291.11
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$66.45
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$239.14
STAPLES ADVANTAGE,Office Supplies,05/30/2019,($8.10)
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$142.19
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$452.75
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$40.25
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$71.39
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$30.88
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$18.09
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$7.75
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$13.52
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$376.32
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$107.76
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$15.28
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$5.88
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$5.99
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$137.22
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$108.24
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$105.29
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$29.98
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$29.98
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$16.98
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$7.30
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$174.95
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$36.85
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$87.05
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$95.17
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$54.84
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$206.43
STAPLES ADVANTAGE,Office Supplies,05/30/2019,($22.12)
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$62.81
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$94.22
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$72.29
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$40.61
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$397.15
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$48.96
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$339.86
STAPLES ADVANTAGE,Office Supplies,05/30/2019,$16.17
STAPLES ADVANTAGE,Office Supplies,05/30/2019,"$2,796.42"
STAR LOCAL MEDIA,Advertising,05/23/2019,$363.00
STARR TURFGRASS AND FIREWOOD I,Maintenance Supplies,05/14/2019,$675.00
STATISTA INC,"Copyrights, Royalties & Licens",05/07/2019,"$10,749.38"
STEEL CITY POPS DTX LLC,Clubs,05/30/2019,$400.00
STEPHEN F AUSTIN STATE UNIVERS,Advertising,05/07/2019,$250.00
STEPHEN NOVIELLO,Guest Lecturer/Performer,05/21/2019,"$1,047.50"
STERIS CORPORATION,Service Contracts,05/14/2019,$950.00
STEVAN JAMES,Athletic Officials,05/07/2019,$140.00
STEVE WEISS MUSIC INC,Equip.-Instructional,05/23/2019,"$16,254.00"
STORE DISPLAY FIXTURES INC,Official Functions,05/02/2019,$816.00
STRAIGHTERLINE INC,Instructional Service Contracts,05/07/2019,"$1,386.00"
SUBWAY 28903 NLC,Advertising,05/02/2019,$292.40
SUBWAY 28903 NLC,Advertising,05/02/2019,$110.00
SUBWAY 28903 NLC,Miscellaneous,05/14/2019,$60.00
SUBWAY 43097,Refreshments,05/16/2019,$77.90
SUBWAY 43097,Refreshments,05/16/2019,$233.94
SUBWAY 43097,Refreshments,05/16/2019,$120.00
SUBWAY 43097,Official Functions,05/21/2019,$434.92
SUBWAY 43097,Official Functions,05/21/2019,$364.00
SUBWAY 43097,Refreshments,05/23/2019,$24.00
"SUBWAY, CVC",Official Functions,05/02/2019,$256.00
"SUBWAY, CVC",Refreshments,05/09/2019,$877.50
"SUBWAY, CVC",Refreshments,05/30/2019,$877.50
SUEZ WTS SERVICES USA INC,Classroom Supplies,05/07/2019,$7.00
SUEZ WTS SERVICES USA INC,Classroom Supplies,05/07/2019,$7.00
SUEZ WTS SERVICES USA INC,Classroom Supplies,05/14/2019,$30.00
SUEZ WTS SERVICES USA INC,Classroom Supplies,05/21/2019,$30.00
SUMMUS INDUSTRIES INC,Minor Equipment,05/02/2019,"$2,019.18"
SUMMUS INDUSTRIES INC,Minor Equipment,05/07/2019,"$1,806.91"
SUMMUS INDUSTRIES INC,Minor Equipment,05/07/2019,$344.98
SUMMUS INDUSTRIES INC,Non-Inv Computer Equipment,05/14/2019,$963.67
SUMMUS INDUSTRIES INC,Non-Inv Computer Equipment,05/14/2019,"$2,019.18"
SUMMUS INDUSTRIES INC,Non-Inv Equipment,05/16/2019,$612.44
SUMMUS INDUSTRIES INC,Non-Inv Equipment,05/16/2019,$291.97
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,05/16/2019,$289.98
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,05/21/2019,$419.98
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,05/23/2019,$149.99
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,05/23/2019,"$1,259.94"
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,05/23/2019,$144.99
SUMMUS INDUSTRIES INC,Non-Inv Computer Peripherals,05/23/2019,"$2,449.76"
SUNNY SEWING MACHINE INC,Repairs-Classroom Equipment,05/21/2019,$29.35
SUNNYVALE ISD,Instructional Service Contracts,05/21/2019,"$10,000.00"
SUPPLYWORKS,Custodial Supplies,05/07/2019,$86.20
SUPPLYWORKS,Departmental Supplies,05/14/2019,$754.90
SUPPLYWORKS,Custodial Supplies,05/16/2019,$86.20
SURBURBAN PARENT MAGAZINES,Advertising,05/07/2019,$395.00
SURBURBAN PARENT MAGAZINES,Advertising,05/16/2019,$400.00
SURBURBAN PARENT MAGAZINES,Advertising,05/21/2019,$400.00
SURVEYMONKEY INC,"Copyrights, Royalties & Licens",05/16/2019,$384.00
SWACUMS,Memberships,05/30/2019,$35.00
SWAGIT PRODUCTIONS LLC,Other Contracted Svces/Labor,05/21/2019,"$2,895.00"
SWASFAA,Seminar/Registration Fees,05/02/2019,$100.00
SYMBOLARTS,Departmental Supplies,05/14/2019,$230.00
SYMBOLARTS,Departmental Supplies,05/16/2019,"$1,137.75"
SYMBOLARTS,Promotional Activities,05/30/2019,$900.25
SYNETRA INC,Office Supplies,05/14/2019,$166.24
SYNETRA INC,Office Supplies,05/16/2019,$471.68
SYNETRA INC,Office Supplies,05/21/2019,$299.77
SYSCO NORTH TEXAS,Classroom Supplies,05/07/2019,"$1,218.48"
SYSCO NORTH TEXAS,Classroom Supplies,05/07/2019,"$1,989.15"
SYSCO NORTH TEXAS,Classroom Supplies,05/07/2019,"$1,688.53"
SYSCO NORTH TEXAS,Classroom Supplies,05/07/2019,"$1,298.38"
SYSCO NORTH TEXAS,Classroom Supplies,05/07/2019,"$1,555.95"
SYSCO NORTH TEXAS,Classroom Supplies,05/30/2019,$956.70
SYSCO NORTH TEXAS,Classroom Supplies,05/30/2019,$37.46
SYSCO NORTH TEXAS,Classroom Supplies,05/30/2019,$131.72
T-MOBILE USA INC,Other Contracted Svces/Labor,05/21/2019,$479.67
T-TEN,Seminar/Registration Fees,05/14/2019,$100.00
TABLEAU SOFTWARE INC,"Copyrights, Royalties & Licens",05/21/2019,$630.00
TACCBO,Seminar/Registration Fees,05/02/2019,$250.00
TACCBO,Seminar/Registration Fees,05/02/2019,$250.00
TACCBO,Seminar/Registration Fees,05/02/2019,$250.00
TACCBO,Seminar/Registration Fees,05/14/2019,$250.00
TACCBO,Seminar/Registration Fees,05/21/2019,$250.00
TACCBO,Seminar/Registration Fees,05/30/2019,$250.00
TACCBO,Seminar/Registration Fees,05/30/2019,$250.00
TACCHRP,Seminar/Registration Fees,05/21/2019,$200.00
TACE,Seminar/Registration Fees,05/07/2019,$325.00
TACRAO,Memberships,05/09/2019,$80.00
TACRAO,Other Contracted Svces/Labor,05/14/2019,$200.00
TACRAO,Seminar/Registration Fees,05/14/2019,$125.00
TACRAO,Miscellaneous Fees,05/21/2019,$200.00
TACRAO,Seminar/Registration Fees,05/23/2019,$125.00
TACRAO,Seminar/Registration Fees,05/23/2019,$125.00
TACRAO,Seminar/Registration Fees,05/30/2019,$225.00
TACRAO,Seminar/Registration Fees,05/30/2019,$225.00
TAKACH PRESS CORPORATION,Classroom Supplies,05/16/2019,$228.93
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/07/2019,"$1,416.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/07/2019,"$1,504.50"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/07/2019,"$1,652.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/14/2019,"$1,416.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/16/2019,"$1,416.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/16/2019,$796.50
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/16/2019,"$1,416.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/23/2019,$885.00
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/23/2019,"$1,416.00"
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/30/2019,$379.50
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/30/2019,$619.50
"TANYA JANSMA & ASSOCIATES, TRA",Other Contracted Svces/Labor,05/30/2019,$796.50
TASBO,Seminar/Registration Fees,05/23/2019,$475.00
TASFAA,Seminar/Registration Fees,05/14/2019,$375.00
TASSSP,Advertising,05/07/2019,$200.00
TCCIA,Seminar/Registration Fees,05/02/2019,$225.00
TCCIA,Seminar/Registration Fees,05/07/2019,$225.00
TEACHERS INSURANCE & ANNUITY A,Payroll Deductions,05/30/2019,"$5,900.00"
TEACHERS INSURANCE & ANNUITY A,Payroll Deductions,05/30/2019,"$24,510.33"
TEACHERS INSURANCE & ANNUITY A,Payroll Deductions,05/30/2019,"$59,450.58"
TEACHING SYSTEMS INC,"Copyrights, Royalties & Licens",05/07/2019,"$1,440.00"
TEATRO DALLAS,Guest Lecturer/Performer,05/09/2019,$500.00
TECHNICAL LABORATORY SYSTEMS I,Classroom Supplies,05/02/2019,"$1,400.00"
TECHNICAL LABORATORY SYSTEMS I,"Books, Booklets & Tapes",05/16/2019,$300.00
TEKNI-KUT CORPORATION,Departmental Supplies,05/02/2019,$28.50
TEKNI-KUT CORPORATION,Departmental Supplies,05/02/2019,$129.75
TEKNI-KUT CORPORATION,Departmental Supplies,05/09/2019,$20.50
TEKNI-KUT CORPORATION,Departmental Supplies,05/09/2019,$29.00
TEKNI-KUT CORPORATION,Departmental Supplies,05/16/2019,$81.50
TEKNI-KUT CORPORATION,Departmental Supplies,05/16/2019,$37.50
TEKNI-KUT CORPORATION,Departmental Supplies,05/23/2019,$65.50
TELEFLEX MEDICAL INCORPORATED,Classroom Supplies,05/02/2019,"$2,800.00"
TERMINIX COMMERCIAL,Service Contracts,05/02/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,05/02/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,05/02/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,05/02/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,05/02/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,05/02/2019,$63.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/02/2019,$100.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$121.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$97.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$111.50
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$97.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$223.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$38.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,05/09/2019,$111.00
TERMINIX COMMERCIAL,Service Contracts,05/14/2019,$223.00
TERMINIX COMMERCIAL,Service Contracts,05/14/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,05/14/2019,$63.00
TERMINIX COMMERCIAL,Service Contracts,05/14/2019,$53.54
TERMINIX COMMERCIAL,Service Contracts,05/14/2019,$53.54
TERMINIX COMMERCIAL,Service Contracts,05/14/2019,$72.00
TERMINIX COMMERCIAL,Service Contracts,05/14/2019,$72.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/16/2019,$214.16
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/16/2019,$160.62
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/16/2019,$41.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$214.16
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$41.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$43.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$43.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$43.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$43.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$43.00
TERMINIX COMMERCIAL,Other Contracted Svces/Labor,05/21/2019,$43.00
TERMINIX COMMERCIAL,Service Contracts,05/30/2019,$48.00
TERMINIX COMMERCIAL,Service Contracts,05/30/2019,$48.00
